record_id,sale_date,day_of_week,is_weekend,branch,category,campaign,customers_count,employee_count,units_sold,avg_price_per_unit,discount_rate,sales_amount,cost_amount,gross_profit,payment_method,returned,satisfaction_score,branch_a_outlier,special_high_sales_day
R02588,2026-05-23,?????,TRUE,B,Food & Beverage,Member Day,102,18,122,465.15,8.2%,"52,095.01","34,115.28","17,979.73",QR Payment,FALSE,4,FALSE,FALSE
R00436,2026-05-23,?????,TRUE,C,Electronics,Payday Promo,51,11,26,782.24,10.2%,"18,263.65","13,738.50","4,525.15",QR Payment,FALSE,4,FALSE,FALSE
R00438,2026-05-23,?????,TRUE,C,Food & Beverage,Member Day,167,24,185,623.62,7.6%,"106,602.16","65,226.79","41,375.37",Mobile Banking,FALSE,4.9,FALSE,FALSE
R01918,2026-05-23,?????,TRUE,D,Electronics,Clearance Sale,146,27,45,"2,148.73",20.0%,"77,354.30","54,829.53","22,524.77",Mobile Banking,FALSE,4.7,FALSE,FALSE
R02490,2026-05-23,?????,TRUE,D,Food & Beverage,None,163,27,203,486.43,0.4%,"98,351.03","58,277.11","40,073.92",E-Wallet,FALSE,4.2,FALSE,FALSE
R02572,2026-05-23,?????,TRUE,D,Beauty,None,117,20,102,484.16,4.4%,"47,211.70","22,810.27","24,401.43",Credit Card,FALSE,4.6,FALSE,FALSE
R00287,2026-05-23,?????,TRUE,E,Fashion,Member Day,74,19,71,45.43,7.0%,"3,000.00","1,786.15","1,213.85",Credit Card,FALSE,3.7,FALSE,FALSE
R01828,2026-05-23,?????,TRUE,E,Electronics,Member Day,117,22,54,"1,385.89",8.0%,"68,851.23","48,656.19","20,195.04",Credit Card,FALSE,4.6,FALSE,FALSE
R00402,2026-05-24,???????,TRUE,A,Home & Living,Clearance Sale,139,22,91,964.73,19.0%,"71,110.10","45,325.09","25,785.01",Mobile Banking,FALSE,5,FALSE,FALSE
R01215,2026-05-24,???????,TRUE,A,Sports,None,131,20,78,"1,015.71",5.5%,"74,867.95","42,875.27","31,992.68",Credit Card,FALSE,4.1,FALSE,FALSE
R01807,2026-05-24,???????,TRUE,A,Electronics,Member Day,128,20,45,"2,195.29",8.6%,"90,292.39","67,761.70","22,530.69",Credit Card,FALSE,4.3,FALSE,FALSE
R02754,2026-05-24,???????,TRUE,A,Home & Living,Payday Promo,147,20,73,"1,572.59",8.7%,"104,811.42","70,928.21","33,883.21",Credit Card,FALSE,4.1,FALSE,FALSE
R02977,2026-05-24,???????,TRUE,A,Fashion,None,130,20,116,703.62,3.1%,"79,090.01","46,879.27","32,210.74",Mobile Banking,FALSE,4.9,FALSE,FALSE
R00588,2026-05-24,???????,TRUE,B,Food & Beverage,Payday Promo,110,19,132,370.06,8.8%,"44,549.02","25,826.92","18,722.10",QR Payment,FALSE,4.2,FALSE,FALSE
R00908,2026-05-24,???????,TRUE,B,Food & Beverage,Weekend Boost,182,22,199,732.91,7.6%,"134,764.45","82,310.80","52,453.65",Credit Card,FALSE,3.6,FALSE,FALSE
R01238,2026-05-24,???????,TRUE,B,Fashion,Member Day,167,27,142,719.64,7.2%,"94,831.69","55,457.59","39,374.10",Credit Card,FALSE,4.9,FALSE,FALSE
R00427,2026-05-24,???????,TRUE,C,Food & Beverage,None,155,24,180,535.10,3.9%,"92,560.74","58,076.21","34,484.53",Cash,FALSE,4.8,FALSE,FALSE
R00632,2026-05-24,???????,TRUE,C,Fashion,None,64,14,31,100.81,4.0%,"3,000.00","1,874.05","1,125.95",Mobile Banking,FALSE,4.7,FALSE,FALSE
R00756,2026-05-24,???????,TRUE,C,Fashion,Member Day,164,29,166,551.58,6.0%,"86,069.25","50,378.37","35,690.88",Credit Card,FALSE,4.7,FALSE,FALSE
R01666,2026-05-24,???????,TRUE,C,Electronics,None,179,27,62,"1,933.81",4.0%,"115,100.17","81,429.21","33,670.96",Credit Card,FALSE,4.3,FALSE,FALSE
R01827,2026-05-24,???????,TRUE,C,Beauty,None,170,24,134,917.91,5.9%,"115,742.93","54,773.20","60,969.73",Credit Card,FALSE,3.4,FALSE,FALSE
R02973,2026-05-24,???????,TRUE,C,Sports,Weekend Boost,160,27,89,"1,003.29",9.3%,"80,988.59","46,024.02","34,964.57",Credit Card,TRUE,3.7,FALSE,FALSE
R01241,2026-05-24,???????,TRUE,D,Electronics,None,143,26,52,"1,370.09",2.3%,"69,605.97","47,461.65","22,144.32",Mobile Banking,FALSE,4.3,FALSE,FALSE
R01699,2026-05-24,???????,TRUE,D,Home & Living,Payday Promo,158,24,94,"1,198.91",9.8%,"101,653.05","66,871.23","34,781.82",Mobile Banking,FALSE,4.2,FALSE,FALSE
R01048,2026-05-24,???????,TRUE,E,Beauty,None,246,33,186,948.79,3.5%,"170,298.20","87,232.04","83,066.16",Mobile Banking,FALSE,3.8,FALSE,FALSE
R01952,2026-05-24,???????,TRUE,E,Home & Living,Member Day,88,14,70,516.42,8.2%,"33,184.92","22,879.60","10,305.32",E-Wallet,FALSE,4.3,FALSE,FALSE
R02531,2026-05-24,???????,TRUE,E,Home & Living,None,102,23,34,856.80,5.0%,"27,674.54","18,482.12","9,192.42",Credit Card,FALSE,3.8,FALSE,FALSE
R02948,2026-05-24,???????,TRUE,E,Fashion,None,102,18,85,633.31,4.3%,"51,516.23","30,447.71","21,068.52",E-Wallet,FALSE,3.6,FALSE,FALSE
R02960,2026-05-24,???????,TRUE,E,Home & Living,Payday Promo,91,18,47,766.82,11.1%,"32,039.84","20,334.05","11,705.79",E-Wallet,FALSE,4.7,FALSE,FALSE
R00746,2026-05-25,??????,FALSE,A,Electronics,None,91,19,27,"3,425.07",2.4%,"90,257.54","66,714.75","23,542.79",Mobile Banking,FALSE,4.5,TRUE,FALSE
R01123,2026-05-25,??????,FALSE,A,Food & Beverage,Weekend Boost,128,22,163,524.52,6.8%,"79,682.27","49,082.73","30,599.54",Mobile Banking,FALSE,4.1,FALSE,FALSE
R01912,2026-05-25,??????,FALSE,A,Food & Beverage,None,134,21,156,410.35,2.5%,"62,414.14","37,271.34","25,142.80",E-Wallet,FALSE,4.2,FALSE,FALSE
R02637,2026-05-25,??????,FALSE,A,Fashion,Weekend Boost,96,10,104,764.44,6.7%,"74,174.92","40,582.18","33,592.74",Credit Card,FALSE,3.6,FALSE,FALSE
R00944,2026-05-25,??????,FALSE,B,Beauty,None,220,29,167,"1,063.97",4.5%,"169,686.91","86,504.90","83,182.01",E-Wallet,FALSE,4.1,FALSE,FALSE
R00981,2026-05-25,??????,FALSE,B,Fashion,None,189,31,172,623.32,2.2%,"104,852.45","53,902.92","50,949.53",Cash,TRUE,4,FALSE,FALSE
R01282,2026-05-25,??????,FALSE,B,Electronics,None,194,29,84,"1,384.03",4.6%,"110,910.66","81,600.84","29,309.82",Credit Card,FALSE,3.1,FALSE,FALSE
R02009,2026-05-25,??????,FALSE,B,Food & Beverage,Payday Promo,86,18,86,322.06,9.4%,"25,093.35","15,118.63","9,974.72",Credit Card,FALSE,4.9,FALSE,FALSE
R02845,2026-05-25,??????,FALSE,B,Beauty,Clearance Sale,140,23,95,983.83,18.6%,"76,079.71","38,537.98","37,541.73",Mobile Banking,FALSE,5,FALSE,FALSE
R00171,2026-05-25,??????,FALSE,C,Home & Living,None,81,16,30,819.12,2.9%,"23,860.90","15,801.02","8,059.88",QR Payment,FALSE,3.6,FALSE,FALSE
R00711,2026-05-25,??????,FALSE,C,Fashion,None,127,29,116,373.11,5.8%,"40,770.28","23,811.73","16,958.55",Credit Card,FALSE,3.9,FALSE,FALSE
R01508,2026-05-25,??????,FALSE,C,Fashion,Member Day,148,22,110,843.17,8.5%,"84,865.19","46,403.64","38,461.55",Credit Card,FALSE,3.7,FALSE,FALSE
R01630,2026-05-25,??????,FALSE,C,Food & Beverage,Weekend Boost,184,28,231,613.65,6.9%,"131,971.19","83,078.62","48,892.57",Credit Card,FALSE,4.6,FALSE,FALSE
R02757,2026-05-25,??????,FALSE,C,Home & Living,None,117,24,57,"1,000.62",3.5%,"55,038.96","35,780.14","19,258.82",E-Wallet,FALSE,4.8,FALSE,FALSE
R00060,2026-05-25,??????,FALSE,D,Fashion,Payday Promo,133,24,114,769.13,7.2%,"81,368.04","47,292.96","34,075.08",Credit Card,FALSE,4.6,FALSE,FALSE
R00139,2026-05-25,??????,FALSE,D,Beauty,Weekend Boost,120,23,73,"1,038.93",7.2%,"70,381.57","34,001.13","36,380.44",E-Wallet,FALSE,3.7,FALSE,FALSE
R00444,2026-05-25,??????,FALSE,D,Food & Beverage,Member Day,157,20,194,603.51,8.1%,"107,596.74","64,845.69","42,751.05",QR Payment,FALSE,4.7,FALSE,FALSE
R00532,2026-05-25,??????,FALSE,D,Food & Beverage,None,104,19,114,412.84,3.7%,"45,322.25","28,142.54","17,179.71",Cash,FALSE,4,FALSE,FALSE
R02169,2026-05-25,??????,FALSE,D,Food & Beverage,None,137,27,155,375.25,6.3%,"54,499.08","31,644.54","22,854.54",Mobile Banking,FALSE,4,FALSE,FALSE
R02517,2026-05-25,??????,FALSE,D,Sports,None,159,26,75,"1,238.96",4.8%,"88,461.96","53,262.57","35,199.39",Mobile Banking,FALSE,3.9,FALSE,FALSE
R00666,2026-05-25,??????,FALSE,E,Fashion,Member Day,141,25,113,779.22,8.7%,"80,391.04","46,277.07","34,113.97",E-Wallet,FALSE,4.4,FALSE,FALSE
R01816,2026-05-25,??????,FALSE,E,Home & Living,Weekend Boost,110,14,52,"1,476.94",6.5%,"71,808.78","49,443.92","22,364.86",Credit Card,FALSE,4.3,FALSE,FALSE
R02218,2026-05-25,??????,FALSE,E,Home & Living,Clearance Sale,112,17,69,"1,002.75",16.8%,"57,565.85","37,131.44","20,434.41",E-Wallet,FALSE,4.3,FALSE,FALSE
R02239,2026-05-25,??????,FALSE,E,Home & Living,None,98,16,58,881.52,2.1%,"50,054.20","32,858.42","17,195.78",Mobile Banking,FALSE,4.5,FALSE,FALSE
R02525,2026-05-25,??????,FALSE,E,Home & Living,None,102,21,47,"1,039.54",2.9%,"47,441.41","29,257.07","18,184.34",Credit Card,FALSE,3.4,FALSE,FALSE
R00138,2026-05-26,??????,FALSE,A,Fashion,Weekend Boost,48,12,58,282.57,8.0%,"15,077.80","8,362.81","6,714.99",E-Wallet,FALSE,4.1,FALSE,FALSE
R00182,2026-05-26,??????,FALSE,A,Fashion,Payday Promo,119,21,97,784.20,10.0%,"68,460.31","41,159.68","27,300.63",E-Wallet,FALSE,4.5,FALSE,FALSE
R00079,2026-05-26,??????,FALSE,B,Home & Living,None,104,17,64,616.22,2.8%,"38,333.99","24,572.92","13,761.07",QR Payment,FALSE,4.4,FALSE,FALSE
R02140,2026-05-26,??????,FALSE,B,Home & Living,None,130,26,72,584.54,2.2%,"41,161.28","25,465.99","15,695.29",Credit Card,FALSE,3.8,FALSE,FALSE
R00310,2026-05-26,??????,FALSE,C,Food & Beverage,None,138,23,176,508.98,5.2%,"84,922.98","53,334.93","31,588.05",Credit Card,FALSE,4.1,FALSE,FALSE
R00373,2026-05-26,??????,FALSE,D,Food & Beverage,Payday Promo,173,24,220,560.39,9.5%,"111,574.41","70,962.92","40,611.49",Mobile Banking,FALSE,3.5,FALSE,FALSE
R01188,2026-05-26,??????,FALSE,D,Fashion,Payday Promo,133,20,122,794.69,8.7%,"88,517.51","53,514.34","35,003.17",QR Payment,FALSE,4.8,FALSE,FALSE
R02429,2026-05-26,??????,FALSE,D,Food & Beverage,None,76,17,99,76.82,4.7%,"7,247.94","4,631.22","2,616.72",Credit Card,FALSE,3.9,FALSE,FALSE
R02538,2026-05-26,??????,FALSE,D,Beauty,None,117,25,69,516.86,2.3%,"34,842.78","17,231.69","17,611.09",QR Payment,FALSE,4.6,FALSE,FALSE
R02593,2026-05-26,??????,FALSE,D,Food & Beverage,None,223,27,260,647.81,4.0%,"161,692.83","106,312.21","55,380.62",E-Wallet,FALSE,4.4,FALSE,FALSE
R02744,2026-05-26,??????,FALSE,D,Electronics,Clearance Sale,133,24,48,"1,668.58",16.8%,"66,636.53","47,097.84","19,538.69",Credit Card,FALSE,4.2,FALSE,FALSE
R02852,2026-05-26,??????,FALSE,D,Fashion,Member Day,167,29,132,593.16,6.2%,"73,442.16","42,773.99","30,668.17",QR Payment,FALSE,5,FALSE,FALSE
R00070,2026-05-26,??????,FALSE,E,Sports,None,89,15,66,648.98,3.4%,"41,376.50","23,863.37","17,513.13",Cash,FALSE,4.7,FALSE,FALSE
R00930,2026-05-26,??????,FALSE,E,Fashion,Weekend Boost,132,20,112,748.06,10.3%,"75,153.50","44,174.47","30,979.03",E-Wallet,FALSE,3.5,FALSE,FALSE
R01235,2026-05-26,??????,FALSE,E,Sports,Member Day,104,18,53,"1,299.17",9.6%,"62,245.63","33,224.07","29,021.56",Cash,FALSE,4.2,FALSE,FALSE
R02096,2026-05-26,??????,FALSE,E,Sports,None,89,21,59,95.82,2.3%,"5,523.42","3,195.93","2,327.49",QR Payment,FALSE,4.8,FALSE,FALSE
R02149,2026-05-26,??????,FALSE,E,Fashion,None,131,27,95,683.41,1.7%,"63,819.93","37,324.12","26,495.81",Credit Card,FALSE,4.4,FALSE,FALSE
R02642,2026-05-26,??????,FALSE,E,Electronics,None,71,15,23,532.71,2.6%,"11,933.76","8,704.86","3,228.90",Credit Card,FALSE,5,FALSE,FALSE
R00719,2026-05-27,???,FALSE,A,Food & Beverage,None,139,25,172,436.82,4.5%,"71,752.77","47,253.24","24,499.53",Cash,FALSE,4.2,FALSE,FALSE
R01511,2026-05-27,???,FALSE,A,Home & Living,Weekend Boost,164,26,89,"1,325.68",6.4%,"110,434.40","66,887.28","43,547.12",Cash,FALSE,4.5,FALSE,FALSE
R00144,2026-05-27,???,FALSE,B,Food & Beverage,None,140,22,165,594.79,0.7%,"97,453.83","60,262.83","37,191.00",Cash,FALSE,5,FALSE,FALSE
R00781,2026-05-27,???,FALSE,B,Electronics,None,179,27,63,"1,691.93",3.4%,"102,967.41","72,503.76","30,463.65",Credit Card,FALSE,4.2,FALSE,FALSE
R01247,2026-05-27,???,FALSE,B,Food & Beverage,None,107,19,138,302.17,1.7%,"40,991.16","24,032.91","16,958.25",Mobile Banking,FALSE,4.1,FALSE,FALSE
R01595,2026-05-27,???,FALSE,B,Fashion,None,103,21,94,450.86,3.5%,"40,897.82","23,788.15","17,109.67",QR Payment,FALSE,4.9,FALSE,FALSE
R02882,2026-05-27,???,FALSE,B,Home & Living,None,67,17,35,96.51,3.0%,"3,276.42","2,143.45","1,132.97",E-Wallet,FALSE,4.5,FALSE,FALSE
R01167,2026-05-27,???,FALSE,C,Home & Living,Payday Promo,120,24,74,868.83,10.8%,"57,349.69","37,179.43","20,170.26",Mobile Banking,FALSE,4.6,FALSE,FALSE
R01410,2026-05-27,???,FALSE,C,Food & Beverage,None,201,27,243,637.74,5.8%,"145,982.25","92,020.11","53,962.14",Cash,FALSE,3.8,FALSE,FALSE
R02143,2026-05-27,???,FALSE,C,Sports,Weekend Boost,163,21,102,"1,323.29",5.7%,"127,281.96","70,822.09","56,459.87",E-Wallet,FALSE,4.4,FALSE,FALSE
R02622,2026-05-27,???,FALSE,C,Fashion,Payday Promo,117,15,92,926.38,9.9%,"76,789.50","43,567.63","33,221.87",QR Payment,FALSE,5,FALSE,FALSE
R01471,2026-05-27,???,FALSE,D,Fashion,None,180,28,141,897.59,4.0%,"121,497.13","69,715.20","51,781.93",Cash,FALSE,3.9,FALSE,FALSE
R02930,2026-05-27,???,FALSE,D,Sports,None,188,24,126,"1,087.19",0.2%,"136,712.23","78,219.10","58,493.13",Mobile Banking,FALSE,4.6,FALSE,FALSE
R00919,2026-05-27,???,FALSE,E,Food & Beverage,Weekend Boost,170,22,190,714.32,7.3%,"125,813.40","75,096.30","50,717.10",Credit Card,FALSE,4.2,FALSE,FALSE
R01187,2026-05-27,???,FALSE,E,Food & Beverage,Weekend Boost,149,22,204,567.87,8.0%,"106,577.15","65,182.99","41,394.16",Credit Card,FALSE,5,FALSE,FALSE
R02076,2026-05-27,???,FALSE,E,Fashion,None,125,22,116,610.07,1.3%,"69,848.17","40,551.66","29,296.51",E-Wallet,FALSE,4.1,FALSE,FALSE
R02873,2026-05-27,???,FALSE,E,Electronics,None,127,11,60,"1,894.45",0.0%,"113,666.84","83,765.32","29,901.52",QR Payment,FALSE,3.5,FALSE,FALSE
R00506,2026-05-28,????????,FALSE,A,Home & Living,None,141,22,77,"1,296.71",0.6%,"99,247.91","64,057.62","35,190.29",Credit Card,FALSE,3.8,FALSE,FALSE
R01589,2026-05-28,????????,FALSE,A,Electronics,None,171,27,94,"1,117.77",4.1%,"100,762.10","71,959.93","28,802.17",E-Wallet,FALSE,4.5,FALSE,FALSE
R00918,2026-05-28,????????,FALSE,B,Fashion,Payday Promo,122,17,119,767.48,9.2%,"82,928.07","49,787.77","33,140.30",Cash,FALSE,4.2,FALSE,FALSE
R01555,2026-05-28,????????,FALSE,B,Food & Beverage,None,150,22,160,763.67,5.5%,"115,467.55","72,949.47","42,518.08",E-Wallet,FALSE,4.4,FALSE,FALSE
R01667,2026-05-28,????????,FALSE,B,Home & Living,Weekend Boost,137,20,80,"1,143.73",8.2%,"83,995.42","56,126.94","27,868.48",Cash,FALSE,4.3,FALSE,FALSE
R02114,2026-05-28,????????,FALSE,B,Food & Beverage,Weekend Boost,134,22,158,460.43,5.4%,"68,819.03","41,666.22","27,152.81",Mobile Banking,FALSE,3.8,FALSE,FALSE
R01386,2026-05-28,????????,FALSE,C,Beauty,None,109,21,71,848.58,5.1%,"57,176.54","30,240.37","26,936.17",Mobile Banking,FALSE,4.2,FALSE,FALSE
R02171,2026-05-28,????????,FALSE,C,Home & Living,Weekend Boost,109,18,75,930.02,7.7%,"64,380.64","39,162.17","25,218.47",E-Wallet,FALSE,4.7,FALSE,FALSE
R02328,2026-05-28,????????,FALSE,D,Home & Living,None,108,17,55,885.01,2.6%,"47,410.11","30,295.12","17,114.99",Mobile Banking,FALSE,4.4,FALSE,FALSE
R02382,2026-05-28,????????,FALSE,D,Beauty,Member Day,163,25,113,940.99,8.4%,"97,399.64","50,646.03","46,753.61",Credit Card,FALSE,4.6,FALSE,FALSE
R00708,2026-05-28,????????,FALSE,E,Food & Beverage,None,133,19,152,556.92,3.4%,"81,774.09","48,706.31","33,067.78",Credit Card,FALSE,4.7,FALSE,FALSE
R00883,2026-05-28,????????,FALSE,E,Electronics,None,184,27,65,"2,190.16",6.8%,"132,680.13","95,090.41","37,589.72",E-Wallet,FALSE,4.6,FALSE,FALSE
R01841,2026-05-28,????????,FALSE,E,Sports,None,148,26,89,916.64,3.9%,"78,399.29","46,537.18","31,862.11",E-Wallet,FALSE,4.4,FALSE,FALSE
R00001,2026-05-29,?????,FALSE,A,Home & Living,None,138,22,85,"1,244.30",3.9%,"101,640.41","65,359.86","36,280.55",Mobile Banking,FALSE,4.3,FALSE,FALSE
R00370,2026-05-29,?????,FALSE,A,Fashion,Payday Promo,101,23,93,465.86,9.0%,"39,425.88","21,970.23","17,455.65",Credit Card,FALSE,4.6,FALSE,FALSE
R01190,2026-05-29,?????,FALSE,A,Food & Beverage,Weekend Boost,91,20,118,330.62,5.0%,"37,062.58","22,526.91","14,535.67",E-Wallet,FALSE,4.1,FALSE,FALSE
R02464,2026-05-29,?????,FALSE,A,Fashion,Member Day,127,19,116,795.06,6.2%,"86,508.93","48,816.90","37,692.03",Credit Card,FALSE,3.6,FALSE,FALSE
R02540,2026-05-29,?????,FALSE,A,Electronics,None,159,25,72,"1,623.41",3.2%,"113,144.91","78,044.02","35,100.89",Credit Card,FALSE,3.9,FALSE,FALSE
R02808,2026-05-29,?????,FALSE,A,Electronics,Member Day,115,21,78,917.40,5.4%,"67,692.83","49,348.11","18,344.72",Credit Card,FALSE,4.9,FALSE,FALSE
R00548,2026-05-29,?????,FALSE,B,Electronics,Weekend Boost,145,16,40,"3,437.48",7.0%,"127,874.31","94,542.11","33,332.20",Cash,FALSE,5,FALSE,FALSE
R00951,2026-05-29,?????,FALSE,B,Beauty,None,128,24,96,576.66,0.4%,"55,138.15","26,169.37","28,968.78",QR Payment,FALSE,4.4,FALSE,FALSE
R01321,2026-05-29,?????,FALSE,B,Fashion,None,171,31,136,740.49,1.9%,"98,793.81","56,693.08","42,100.73",Cash,FALSE,4.1,FALSE,FALSE
R02530,2026-05-29,?????,FALSE,B,Food & Beverage,None,97,16,144,504.52,3.1%,"70,398.02","43,288.06","27,109.96",Mobile Banking,FALSE,4.1,FALSE,FALSE
R02967,2026-05-29,?????,FALSE,B,Food & Beverage,None,123,19,151,638.91,2.1%,"94,448.83","58,604.02","35,844.81",E-Wallet,FALSE,3.5,FALSE,FALSE
R02024,2026-05-29,?????,FALSE,C,Food & Beverage,Payday Promo,95,14,116,419.03,11.6%,"42,968.81","26,850.84","16,117.97",Credit Card,FALSE,4.6,FALSE,FALSE
R02094,2026-05-29,?????,FALSE,C,Food & Beverage,Payday Promo,57,16,58,333.11,8.4%,"17,697.63","11,072.09","6,625.54",E-Wallet,FALSE,4.6,FALSE,FALSE
R00231,2026-05-29,?????,FALSE,D,Food & Beverage,Clearance Sale,133,22,161,661.85,18.3%,"87,057.94","53,103.27","33,954.67",Cash,FALSE,4.2,FALSE,FALSE
R01012,2026-05-29,?????,FALSE,D,Fashion,None,144,25,117,634.90,5.9%,"69,900.23","39,930.54","29,969.69",Mobile Banking,FALSE,3.9,FALSE,FALSE
R02272,2026-05-29,?????,FALSE,D,Electronics,Weekend Boost,93,19,50,766.46,6.7%,"35,755.51","26,182.56","9,572.95",Credit Card,FALSE,3.9,FALSE,FALSE
R02425,2026-05-29,?????,FALSE,D,Home & Living,Member Day,76,18,24,422.43,9.0%,"9,225.96","6,363.24","2,862.72",Cash,FALSE,4.4,FALSE,FALSE
R00321,2026-05-29,?????,FALSE,E,Electronics,None,188,27,78,"1,485.14",2.4%,"113,060.87","78,889.06","34,171.81",Mobile Banking,FALSE,4.3,FALSE,FALSE
R00984,2026-05-29,?????,FALSE,E,Food & Beverage,None,172,23,197,682.03,4.9%,"127,776.39","81,138.15","46,638.24",QR Payment,FALSE,4.8,FALSE,FALSE
R01344,2026-05-29,?????,FALSE,E,Fashion,Weekend Boost,133,18,113,856.09,6.6%,"90,353.31","54,694.80","35,658.51",Cash,FALSE,4.6,FALSE,FALSE
R01430,2026-05-29,?????,FALSE,E,Home & Living,None,101,19,58,955.89,1.8%,"54,443.93","33,887.48","20,556.45",Credit Card,FALSE,4.4,FALSE,FALSE
R00344,2026-05-30,?????,TRUE,A,Electronics,None,177,31,79,"1,202.45",4.0%,"91,193.93","65,190.28","26,003.65",E-Wallet,FALSE,3.7,FALSE,FALSE
R00409,2026-05-30,?????,TRUE,A,Home & Living,Payday Promo,103,23,52,962.07,10.3%,"44,874.90","31,182.43","13,692.47",Cash,FALSE,5,FALSE,FALSE
R01368,2026-05-30,?????,TRUE,A,Electronics,None,143,22,72,"1,456.62",0.2%,"104,667.10","77,006.16","27,660.94",E-Wallet,FALSE,4.7,FALSE,FALSE
R02321,2026-05-30,?????,TRUE,A,Food & Beverage,Member Day,50,20,65,49.36,6.5%,"3,000.00","1,908.97","1,091.03",Credit Card,FALSE,3.4,FALSE,FALSE
R02657,2026-05-30,?????,TRUE,A,Food & Beverage,Member Day,111,23,133,214.25,8.2%,"26,158.54","16,147.79","10,010.75",QR Payment,FALSE,4.1,FALSE,FALSE
R01640,2026-05-30,?????,TRUE,B,Food & Beverage,Member Day,136,24,165,492.44,9.3%,"73,695.67","47,281.65","26,414.02",Mobile Banking,TRUE,3.4,FALSE,FALSE
R01712,2026-05-30,?????,TRUE,B,Sports,Member Day,90,17,45,745.17,8.9%,"30,548.21","18,320.23","12,227.98",Credit Card,FALSE,4.4,FALSE,FALSE
R01888,2026-05-30,?????,TRUE,B,Food & Beverage,Payday Promo,146,22,182,525.19,10.3%,"85,739.62","51,040.20","34,699.42",QR Payment,FALSE,4.4,FALSE,FALSE
R01731,2026-05-30,?????,TRUE,C,Home & Living,Member Day,143,24,85,906.80,7.0%,"71,682.74","48,746.49","22,936.25",QR Payment,FALSE,4.1,FALSE,FALSE
R02442,2026-05-30,?????,TRUE,C,Food & Beverage,None,165,31,186,498.67,4.3%,"88,764.42","52,371.74","36,392.68",Mobile Banking,FALSE,4.3,FALSE,FALSE
R00412,2026-05-30,?????,TRUE,D,Food & Beverage,None,140,24,175,336.22,1.2%,"58,132.45","36,029.86","22,102.59",QR Payment,FALSE,3.9,FALSE,FALSE
R00095,2026-05-30,?????,TRUE,E,Electronics,Payday Promo,170,29,79,"1,235.00",8.1%,"89,661.99","62,766.88","26,895.11",Credit Card,FALSE,4.1,FALSE,FALSE
R02931,2026-05-30,?????,TRUE,E,Fashion,None,88,23,71,161.11,2.9%,"11,106.97","6,026.65","5,080.32",Credit Card,FALSE,4,FALSE,FALSE
R00935,2026-05-31,???????,TRUE,A,Sports,Member Day,168,23,121,924.05,6.2%,"104,878.25","60,941.29","43,936.96",E-Wallet,FALSE,4.1,FALSE,FALSE
R02187,2026-05-31,???????,TRUE,A,Fashion,None,125,22,124,517.68,6.7%,"59,891.87","35,988.90","23,902.97",Credit Card,FALSE,3.4,FALSE,FALSE
R02501,2026-05-31,???????,TRUE,A,Beauty,None,171,22,128,"1,014.10",3.8%,"124,872.46","63,971.80","60,900.66",QR Payment,FALSE,4.7,FALSE,FALSE
R02713,2026-05-31,???????,TRUE,A,Fashion,Payday Promo,101,22,73,529.81,9.5%,"35,001.80","19,966.51","15,035.29",Mobile Banking,FALSE,4.2,FALSE,FALSE
R01046,2026-05-31,???????,TRUE,B,Home & Living,Member Day,98,21,61,554.83,8.3%,"31,035.49","20,114.83","10,920.66",E-Wallet,FALSE,4.6,FALSE,FALSE
R01719,2026-05-31,???????,TRUE,B,Beauty,Clearance Sale,161,23,118,965.62,15.7%,"96,054.16","49,555.48","46,498.68",Credit Card,FALSE,4,FALSE,FALSE
R00192,2026-05-31,???????,TRUE,C,Electronics,Weekend Boost,104,20,42,784.37,7.0%,"30,637.30","21,869.97","8,767.33",Mobile Banking,FALSE,4.2,FALSE,FALSE
R01359,2026-05-31,???????,TRUE,C,Electronics,Payday Promo,94,18,24,"1,178.09",12.4%,"24,768.21","17,432.11","7,336.10",Credit Card,FALSE,4.4,FALSE,FALSE
R02631,2026-05-31,???????,TRUE,C,Electronics,Member Day,138,23,69,"1,160.07",5.8%,"75,402.14","52,400.72","23,001.42",QR Payment,FALSE,3.7,FALSE,FALSE
R02485,2026-05-31,???????,TRUE,D,Fashion,None,170,22,142,805.59,2.3%,"111,762.86","62,752.74","49,010.12",Credit Card,FALSE,4.4,FALSE,FALSE
R02874,2026-05-31,???????,TRUE,D,Beauty,Payday Promo,140,26,117,648.85,9.9%,"68,399.31","34,106.89","34,292.42",Credit Card,FALSE,4.1,FALSE,FALSE
R00059,2026-06-01,??????,FALSE,A,Beauty,Member Day,88,18,70,654.97,8.8%,"41,813.06","21,457.70","20,355.36",E-Wallet,FALSE,4.2,FALSE,FALSE
R00298,2026-06-01,??????,FALSE,A,Home & Living,None,113,19,52,"1,155.58",1.0%,"59,489.46","39,432.92","20,056.54",Credit Card,FALSE,4.5,FALSE,FALSE
R00363,2026-06-01,??????,FALSE,A,Food & Beverage,Payday Promo,81,13,77,"1,363.04",9.5%,"94,983.21","59,141.96","35,841.25",Credit Card,FALSE,4.8,TRUE,FALSE
R00809,2026-06-01,??????,FALSE,A,Beauty,Member Day,137,25,102,833.90,7.9%,"78,338.51","38,636.10","39,702.41",QR Payment,FALSE,4.1,FALSE,FALSE
R02116,2026-06-01,??????,FALSE,A,Fashion,None,167,27,144,718.82,1.4%,"102,060.42","56,914.97","45,145.45",Credit Card,FALSE,4.8,FALSE,FALSE
